term_id,term_str,n,num,has_int,stop,stem_porter,stem_snowball
16002,spoonful,172,0,0,0,spoon,spoon
15139,separate,172,0,0,0,separ,separ
2728,brandy,171,0,0,0,brandi,brandi
18849,year,171,0,0,0,year,year
11492,nicely,171,0,0,0,nice,nice
2107,balls,171,0,0,0,ball,ball
13352,probably,170,0,0,0,probabl,probabl
15023,second,170,0,0,0,second,second
1294,advantage,169,0,0,0,advantag,advantag
14474,rolled,169,0,0,0,roll,roll
18880,yolk,169,0,0,0,yolk,yolk
2594,boils,168,0,0,0,boil,boil
3400,center,168,0,0,0,center,center
10048,length,168,0,0,0,length,length
8496,heavy,168,0,0,0,heavi,heavi
18679,winter,167,0,0,0,winter,winter
3466,change,167,0,0,0,chang,chang
17204,tin,167,0,0,0,tin,tin
7296,fold,167,0,0,0,fold,fold
14438,roasted,167,0,0,0,roast,roast
3303,cases,166,0,0,0,case,case
3917,cocoa,166,0,0,0,cocoa,cocoa
8056,greater,165,0,0,0,greater,greater
8140,ground,165,0,0,0,ground,ground
9858,lamb,165,0,0,0,lamb,lamb
506,30,165,1,1,0,30,30
1950,attention,165,0,0,0,attent,attent
7092,firm,164,0,0,0,firm,firm
15994,sponge,164,0,0,0,spong,spong
10331,lower,164,0,0,0,lower,lower
18409,weather,163,0,0,0,weather,weather
5296,desserts,163,0,0,0,dessert,dessert
4415,convenient,163,0,0,0,conveni,conveni
5890,drop,162,0,0,0,drop,drop
7804,ginger,162,0,0,0,ginger,ginger
13150,pounded,162,0,0,0,pound,pound
1375,agreeable,161,0,0,0,agreeabl,agreeabl
11024,mixing,161,0,0,0,mix,mix
1797,around,161,0,0,0,around,around
903,7,161,1,1,0,7,7
3155,candy,160,0,0,0,candi,candi
12868,plan,160,0,0,0,plan,plan
17595,twenty,160,0,0,0,twenti,twenti
4301,considerable,160,0,0,0,consider,consider
13655,qt,159,0,0,0,qt,qt
11326,name,159,0,0,0,name,name
4036,combination,158,0,0,0,combin,combin
4939,cutting,158,0,0,0,cut,cut
3598,children,158,0,0,0,children,children
5669,dissolve,157,0,0,0,dissolv,dissolv
2203,batter,157,0,0,0,batter,batter
1593,animal,157,0,0,0,anim,anim
10797,mentioned,157,0,0,0,mention,mention
15085,select,157,0,0,0,select,select
4026,colour,156,0,0,0,colour,colour
7397,forms,156,0,0,0,form,form
12587,perhaps,156,0,0,0,perhap,perhap
18326,washed,156,0,0,0,wash,wash
1139,accompanying,156,0,0,0,accompani,accompani
9705,kettle,156,0,0,0,kettl,kettl
11917,oranges,155,0,0,0,orang,orang
10404,mace,155,0,0,0,mace,mace
2372,besides,155,0,0,0,besid,besid
13593,purchased,154,0,0,0,purchas,purchas
16144,steam,154,0,0,0,steam,steam
4739,crisp,153,0,0,0,crisp,crisp
3562,cherries,153,0,0,0,cherri,cherri
7195,flavoring,153,0,0,0,flavor,flavor
16515,suitable,153,0,0,0,suitabl,suitabl
1490,already,153,0,0,0,alreadi,alreadi
4313,consistency,153,0,0,0,consist,consist
4688,creamed,152,0,0,0,cream,cream
14101,remains,152,0,0,0,remain,remain
13258,present,152,0,0,0,present,present
17554,turkey,152,0,0,0,turkey,turkey
8951,immediately,152,0,0,0,immedi,immedi
6691,extent,152,0,0,0,extent,extent
17342,tough,152,0,0,0,tough,tough
2448,bit,152,0,0,0,bit,bit
11072,mold,152,0,0,0,mold,mold
13309,price,152,0,0,0,price,price
1855,asparagus,151,0,0,0,asparagu,asparagus
6074,effect,151,0,0,0,effect,effect
16351,strips,151,0,0,0,strip,strip
17028,thickened,151,0,0,0,thicken,thicken
2749,breadcrumbs,151,0,0,0,breadcrumb,breadcrumb
7679,garlic,151,0,0,0,garlic,garlic
13277,press,150,0,0,0,press,press
12456,peaches,150,0,0,0,peach,peach
11870,open,150,0,0,0,open,open
1707,applied,150,0,0,0,appli,appli
15460,since,149,0,0,0,sinc,sinc
12105,own,149,0,0,1,own,own
9148,individual,149,0,0,0,individu,individu
16766,taking,149,0,0,0,take,take
10494,man,149,0,0,0,man,man
11410,needed,148,0,0,0,need,need
14392,rind,148,0,0,0,rind,rind
15340,short,147,0,0,0,short,short
4323,constantly,147,0,0,0,constantli,constant
11267,mushroom,147,0,0,0,mushroom,mushroom
10133,lightly,147,0,0,0,lightli,light
13503,provided,147,0,0,0,provid,provid
4317,consists,147,0,0,0,consist,consist
7660,game,146,0,0,0,game,game
3241,careful,146,0,0,0,care,care
1569,anchovy,145,0,0,0,anchovi,anchovi
6640,expensive,144,0,0,0,expens,expens
9905,larger,144,0,0,0,larger,larger
3415,cereal,144,0,0,0,cereal,cereal
6039,economical,143,0,0,0,econom,econom
9927,latter,143,0,0,0,latter,latter
17573,turnips,143,0,0,0,turnip,turnip
14402,ripe,143,0,0,0,ripe,ripe
2156,barley,142,0,0,0,barley,barley
13616,purposes,142,0,0,0,purpos,purpos
18569,whipped,142,0,0,0,whip,whip
6654,explained,141,0,0,0,explain,explain
15777,somewhat,141,0,0,0,somewhat,somewhat
1816,art,141,0,0,0,art,art
3837,closely,140,0,0,0,close,close
7977,grain,140,0,0,0,grain,grain
7563,frozen,140,0,0,0,frozen,frozen
3408,centre,140,0,0,0,centr,centr
7043,finely,140,0,0,0,fine,fine
6301,english,140,0,0,0,english,english
13806,rapidly,140,0,0,0,rapidli,rapid
7799,gill,139,0,0,0,gill,gill
9893,lard,139,0,0,0,lard,lard
13886,reason,139,0,0,0,reason,reason
17975,utensils,139,0,0,0,utensil,utensil
9600,joint,138,0,0,0,joint,joint
16533,summer,137,0,0,0,summer,summer
10938,minced,137,0,0,0,minc,minc
13027,poor,137,0,0,0,poor,poor
8376,hare,136,0,0,0,hare,hare
5413,difference,136,0,0,0,differ,differ
15944,spices,136,0,0,0,spice,spice
10013,leg,135,0,0,0,leg,leg
6443,essence,135,0,0,0,essenc,essenc
15415,sifted,135,0,0,0,sift,sift
13972,reduced,134,0,0,0,reduc,reduc
14857,say,134,0,0,0,say,say
16878,teaspoons,134,0,0,0,teaspoon,teaspoon
16239,stomach,134,0,0,0,stomach,stomach
9685,keeping,134,0,0,0,keep,keep
10706,measure,133,0,0,0,measur,measur
7308,followed,133,0,0,0,follow,follow
12342,particularly,133,0,0,0,particularli,particular
5498,directed,133,0,0,0,direct,direct
9775,know,132,0,0,0,know,know
1356,age,132,0,0,0,age,age
5022,dash,132,0,0,0,dash,dash
8641,hold,132,0,0,0,hold,hold
10617,mashed,132,0,0,0,mash,mash
17050,think,132,0,0,0,think,think
15741,sold,131,0,0,0,sold,sold
12722,pickle,131,0,0,0,pickl,pickl
13280,pressure,131,0,0,0,pressur,pressur
6358,entire,131,0,0,0,entir,entir
18853,years,131,0,0,0,year,year
6987,fifteen,131,0,0,0,fifteen,fifteen
11436,nelson,131,0,0,0,nelson,nelson
7007,filled,131,0,0,0,fill,fill
2242,beating,131,0,0,0,beat,beat
5436,digestion,130,0,0,0,digest,digest
14848,savoury,130,0,0,0,savouri,savouri
10812,merely,130,0,0,0,mere,mere
14725,salts,130,0,0,0,salt,salt
13176,practically,130,0,0,0,practic,practic
2066,bag,129,0,0,0,bag,bag
10219,liver,129,0,0,0,liver,liver
2839,bring,129,0,0,0,bring,bring
4050,comes,129,0,0,0,come,come
4294,consequently,129,0,0,0,consequ,consequ
2315,begins,128,0,0,0,begin,begin
15086,selected,128,0,0,0,select,select
5934,due,128,0,0,0,due,due
13269,preserved,128,0,0,0,preserv,preserv
13859,readily,128,0,0,0,readili,readili
3399,cent,128,0,0,0,cent,cent
1540,among,127,0,0,0,among,among
6851,fats,127,0,0,0,fat,fat
10144,likely,127,0,0,0,like,like
17300,tongue,127,0,0,0,tongu,tongu
14130,removing,126,0,0,0,remov,remov
9098,increase,126,0,0,0,increas,increas
15220,shall,126,0,0,0,shall,shall
6919,feet,126,0,0,0,feet,feet
8882,icing,125,0,0,0,ice,ice
13687,quarters,125,0,0,0,quarter,quarter
2301,beets,125,0,0,0,beet,beet
2864,broil,125,0,0,0,broil,broil
16437,substitute,124,0,0,0,substitut,substitut
12716,pick,124,0,0,0,pick,pick
10036,lemonjuice,124,0,0,0,lemonjuic,lemonjuic
9635,juices,124,0,0,0,juic,juic
8052,greased,123,0,0,0,greas,greas
10040,lemons,123,0,0,0,lemon,lemon
10946,mind,123,0,0,0,mind,mind
17035,thickness,123,0,0,0,thick,thick
18860,yellow,123,0,0,0,yellow,yellow
13896,receipt,123,0,0,0,receipt,receipt
6996,figs,122,0,0,0,fig,fig
11657,nutritious,122,0,0,0,nutriti,nutriti
16140,steaks,122,0,0,0,steak,steak
2868,broiling,122,0,0,0,broil,broil
14587,run,121,0,0,0,run,run
11714,occasionally,121,0,0,0,occasion,occasion
11812,omelet,121,0,0,0,omelet,omelet
15240,sharp,121,0,0,0,sharp,sharp
14098,remainder,121,0,0,0,remaind,remaind
2947,bulk,121,0,0,0,bulk,bulk
8579,highly,120,0,0,0,highli,high
12898,platter,120,0,0,0,platter,platter
2563,board,120,0,0,0,board,board
11061,moist,120,0,0,0,moist,moist
58,11,120,1,1,0,11,11
13357,proceed,120,0,0,0,proceed,proceed
2442,biscuits,120,0,0,0,biscuit,biscuit
10111,life,120,0,0,0,life,life
8460,health,120,0,0,0,health,health
11578,nos,120,0,0,0,no,nos
13704,quick,120,0,0,0,quick,quick
4832,cucumber,119,0,0,0,cucumb,cucumb
13226,preferred,119,0,0,0,prefer,prefer
14255,rest,119,0,0,0,rest,rest
2673,bought,119,0,0,0,bought,bought
5856,dress,119,0,0,0,dress,dress
9981,lean,119,0,0,0,lean,lean
17958,us,119,0,0,0,us,us
1019,9,119,1,1,0,9,9
18616,why,119,0,0,1,whi,whi
5431,digested,119,0,0,0,digest,digest
3332,catchup,119,0,0,0,catchup,catchup
4936,cuts,118,0,0,0,cut,cut
10952,mineral,118,0,0,0,miner,miner
18695,wish,118,0,0,0,wish,wish
18874,yet,118,0,0,0,yet,yet
4138,completely,117,0,0,0,complet,complet
17494,true,117,0,0,0,true,true
9463,iron,117,0,0,0,iron,iron
178,16,117,1,1,0,16,16
1859,aspic,117,0,0,0,aspic,aspic
10972,minute,117,0,0,0,minut,minut
7818,gives,117,0,0,0,give,give
1484,alone,116,0,0,0,alon,alon
18120,vessel,116,0,0,0,vessel,vessel
10366,luncheon,116,0,0,0,luncheon,luncheon
2886,brought,116,0,0,0,brought,brought
11145,mortar,116,0,0,0,mortar,mortar
9509,itself,115,0,0,1,itself,itself
15013,seasoning,115,0,0,0,season,season
3756,clams,115,0,0,0,clam,clam
14662,said,115,0,0,0,said,said
4374,contents,115,0,0,0,content,content
16570,supper,115,0,0,0,supper,supper
2186,basin,114,0,0,0,basin,basin
7590,fuel,114,0,0,0,fuel,fuel
16117,state,114,0,0,0,state,state
13306,previously,114,0,0,0,previous,previous
7194,flavored,114,0,0,0,flavor,flavor
7390,formed,114,0,0,0,form,form
10693,meals,114,0,0,0,meal,meal
16165,stems,114,0,0,0,stem,stem
10037,lemonpeel,114,0,0,0,lemonpeel,lemonpeel
9803,la,114,0,0,0,la,la
11978,otherwise,114,0,0,0,otherwis,otherwis
13879,really,114,0,0,0,realli,realli
2871,broken,114,0,0,0,broken,broken
10969,mint,114,0,0,0,mint,mint
4087,commonly,114,0,0,0,commonli,common
3351,cause,113,0,0,0,caus,caus
7471,free,113,0,0,0,free,free
16998,themselves,113,0,0,1,themselv,themselv
7182,flat,113,0,0,0,flat,flat
12723,pickled,113,0,0,0,pickl,pickl
11834,onefourth,113,0,0,0,onefourth,onefourth
12341,particular,113,0,0,0,particular,particular
13376,produced,112,0,0,0,produc,produc
5722,divide,112,0,0,0,divid,divid
11062,moisten,112,0,0,0,moisten,moisten
14482,rolls,112,0,0,0,roll,roll
13462,proportions,112,0,0,0,proport,proport
11377,near,112,0,0,0,near,near
10937,mince,112,0,0,0,minc,minc
15074,seen,112,0,0,0,seen,seen
13638,putting,111,0,0,0,put,put
6046,economy,111,0,0,0,economi,economi
6018,easy,111,0,0,0,easi,easi
17177,tie,111,0,0,0,tie,tie
424,25,111,1,1,0,25,25
10330,low,111,0,0,0,low,low
6276,ends,111,0,0,0,end,end
4839,cucumbers,111,0,0,0,cucumb,cucumb
1672,appear,111,0,0,0,appear,appear
17729,understood,111,0,0,0,understood,understood
15456,simply,111,0,0,0,simpli,simpli
9956,layers,111,0,0,0,layer,layer
14089,relish,110,0,0,0,relish,relish
10627,mass,110,0,0,0,mass,mass
16804,tapioca,110,0,0,0,tapioca,tapioca
7838,glasses,110,0,0,0,glass,glass
2432,bird,110,0,0,0,bird,bird
8592,him,110,0,0,1,him,him
5030,dates,110,0,0,0,date,date
4581,could,110,0,0,0,could,could
2451,bits,110,0,0,0,bit,bit
16959,test,109,0,0,0,test,test
15073,seems,109,0,0,0,seem,seem
18739,wooden,109,0,0,0,wooden,wooden
10863,middle,109,0,0,0,middl,middl
12726,pickles,109,0,0,0,pickl,pickl
2663,bottles,109,0,0,0,bottl,bottl
7312,follows,109,0,0,0,follow,follow
17583,turtle,109,0,0,0,turtl,turtl
5870,drink,109,0,0,0,drink,drink
13551,puff,109,0,0,0,puff,puff
13547,puddings,108,0,0,0,pud,pud
11303,my,108,0,0,1,my,my
636,40,108,1,1,0,40,40
2311,begin,108,0,0,0,begin,begin
1231,additional,108,0,0,0,addit,addit
12979,points,108,0,0,0,point,point
4594,country,108,0,0,0,countri,countri
1474,allspice,108,0,0,0,allspic,allspic
13074,portion,108,0,0,0,portion,portion
6714,extremely,108,0,0,0,extrem,extrem
12483,pease,107,0,0,0,peas,peas
6699,extract,107,0,0,0,extract,extract
3348,cauliflower,107,0,0,0,cauliflow,cauliflow
16056,square,107,0,0,0,squar,squar
15364,shows,107,0,0,0,show,show
11664,oatmeal,107,0,0,0,oatmeal,oatmeal
6221,employed,106,0,0,0,employ,employ
16189,stick,106,0,0,0,stick,stick
12783,pinch,106,0,0,0,pinch,pinch
5391,dice,106,0,0,0,dice,dice
14977,scum,106,0,0,0,scum,scum
18685,wire,106,0,0,0,wire,wire
15436,silver,106,0,0,0,silver,silver
3885,coarse,105,0,0,0,coars,coars
397,23,105,1,1,0,23,23
2394,beverage,105,0,0,0,beverag,beverag
8996,importance,105,0,0,0,import,import
13268,preserve,105,0,0,0,preserv,preserv
11402,neck,105,0,0,0,neck,neck
12361,pass,104,0,0,0,pass,pass
1150,account,104,0,0,0,account,account
15689,soaked,104,0,0,0,soak,soak
4899,currants,104,0,0,0,currant,currant
8290,halves,104,0,0,0,halv,halv
8458,heads,104,0,0,0,head,head
3217,carbohydrate,104,0,0,0,carbohydr,carbohydr
15134,sent,104,0,0,0,sent,sent
18919,à,104,0,0,0,à,à
13381,product,103,0,0,0,product,product
16765,takes,103,0,0,0,take,take
5848,dredge,103,0,0,0,dredg,dredg
2782,breast,103,0,0,0,breast,breast
17568,turning,103,0,0,0,turn,turn
6283,energy,103,0,0,0,energi,energi
15753,solid,103,0,0,0,solid,solid
15953,spinach,102,0,0,0,spinach,spinach
2368,berries,102,0,0,0,berri,berri
15983,split,102,0,0,0,split,split
2495,blazer,102,0,0,0,blazer,blazer
15634,smaller,102,0,0,0,smaller,smaller
6053,edge,101,0,0,0,edg,edg
2105,ball,101,0,0,0,ball,ball
6517,exactly,101,0,0,0,exactli,exact
2056,bacteria,101,0,0,0,bacteria,bacteria
17974,utensil,101,0,0,0,utensil,utensil
4602,couple,101,0,0,0,coupl,coupl
5006,dark,101,0,0,0,dark,dark
10315,lost,101,0,0,0,lost,lost
11029,mixtures,100,0,0,0,mixtur,mixtur
17063,third,100,0,0,0,third,third
5392,diced,100,0,0,0,dice,dice
17095,though,100,0,0,0,though,though
16301,strawberries,100,0,0,0,strawberri,strawberri
16658,sweetbreads,100,0,0,0,sweetbread,sweetbread
12746,pies,100,0,0,0,pie,pie
12924,plenty,100,0,0,0,plenti,plenti
12201,palate,99,0,0,0,palat,palat
13272,preserving,99,0,0,0,preserv,preserv
16473,suet,99,0,0,0,suet,suet
222,17,99,1,1,0,17,17
11693,observed,99,0,0,0,observ,observ
5986,e,99,0,0,0,e,e
3044,buy,99,0,0,0,buy,buy
9971,leaf,99,0,0,0,leaf,leaf
408,24,98,1,1,0,24,24
17593,twelve,98,0,0,0,twelv,twelv
6027,eating,97,0,0,0,eat,eat
11512,night,97,0,0,0,night,night
11107,months,97,0,0,0,month,month
16121,states,97,0,0,0,state,state
315,19,97,1,1,0,19,19
16030,spring,97,0,0,0,spring,spring
14827,sautéd,97,0,0,0,sautéd,sautéd
16970,texture,97,0,0,0,textur,textur
15212,shake,97,0,0,0,shake,shake
1482,almonds,97,0,0,0,almond,almond
4829,cubes,97,0,0,0,cube,cube
18681,wipe,97,0,0,0,wipe,wipe
17982,utilized,97,0,0,0,util,util
4954,d,96,0,0,1,d,d
17966,uses,96,0,0,0,use,use
10024,legs,96,0,0,0,leg,leg
16268,stored,96,0,0,0,store,store
16385,stuffed,96,0,0,0,stuf,stuf
10268,loin,96,0,0,0,loin,loin
18610,wholesome,96,0,0,0,wholesom,wholesom
4106,comparatively,96,0,0,0,compar,compar
16596,sure,96,0,0,0,sure,sure
3592,chief,96,0,0,0,chief,chief
14835,save,95,0,0,0,save,save
5422,difficulty,95,0,0,0,difficulti,difficulti
15293,sherry,95,0,0,0,sherri,sherri
15774,something,95,0,0,0,someth,someth
4935,cutlets,95,0,0,0,cutlet,cutlet
8730,horseradish,95,0,0,0,horseradish,horseradish
17483,trouble,95,0,0,0,troubl,troubl
2434,birds,95,0,0,0,bird,bird
9777,knowledge,94,0,0,0,knowledg,knowledg
3878,coal,94,0,0,0,coal,coal
7067,fingers,94,0,0,0,finger,finger
1204,action,94,0,0,0,action,action
2984,burning,94,0,0,0,burn,burn
7586,fryingpan,94,0,0,0,fryingpan,fryingpan
14100,remaining,94,0,0,0,remain,remain
16147,steamed,94,0,0,0,steam,steam
13177,practice,94,0,0,0,practic,practic
16081,stale,93,0,0,0,stale,stale
1688,appetite,93,0,0,0,appetit,appetit
8057,greatest,93,0,0,0,greatest,greatest
5153,degree,93,0,0,0,degre,degre
8517,help,93,0,0,0,help,help
17147,throw,93,0,0,0,throw,throw
3120,calories,93,0,0,0,calori,calori
10313,loss,93,0,0,0,loss,loss
11086,moment,93,0,0,0,moment,moment
15088,selection,93,0,0,0,select,select
11637,numerous,93,0,0,0,numer,numer
11644,nut,93,0,0,0,nut,nut
4760,croquettes,93,0,0,0,croquett,croquett
4642,crabs,93,0,0,0,crab,crab
14946,scrape,92,0,0,0,scrape,scrape
12855,placing,92,0,0,0,place,place
16062,squeeze,92,0,0,0,squeez,squeez
5503,directly,92,0,0,0,directli,direct
11068,moisture,92,0,0,0,moistur,moistur
11435,neither,92,0,0,0,neither,neither
16058,squares,92,0,0,0,squar,squar
13365,processes,92,0,0,0,process,process
1822,article,92,0,0,0,articl,articl
4620,covering,92,0,0,0,cover,cover
9752,knead,92,0,0,0,knead,knead
12199,palatable,92,0,0,0,palat,palat
10237,loaves,91,0,0,0,loav,loav
14305,return,91,0,0,0,return,return
2060,bad,91,0,0,0,bad,bad
11809,olives,91,0,0,0,oliv,oliv
11388,neatly,91,0,0,0,neatli,neat
11335,napkin,91,0,0,0,napkin,napkin
8083,greens,91,0,0,0,green,green
7976,graham,90,0,0,0,graham,graham
14014,refrigerator,90,0,0,0,refriger,refriger
7344,forcemeat,90,0,0,0,forcemeat,forcemeat
17460,trim,90,0,0,0,trim,trim
10881,might,90,0,0,0,might,might
17962,useful,90,0,0,0,use,use
4545,correct,90,0,0,0,correct,correct
2395,beverages,90,0,0,0,beverag,beverag
9528,jam,90,0,0,0,jam,jam
5997,early,90,0,0,0,earli,earli
7916,goose,90,0,0,0,goos,goos
15346,shortening,89,0,0,0,shorten,shorten
17564,turned,89,0,0,0,turn,turn
7138,fit,89,0,0,0,fit,fit
3393,cellulose,89,0,0,0,cellulos,cellulos
15941,spice,89,0,0,0,spice,spice
3276,carrot,89,0,0,0,carrot,carrot
11190,mouth,88,0,0,0,mouth,mouth
695,45,88,1,1,0,45,45
3769,class,88,0,0,0,class,class
7878,go,88,0,0,0,go,go
13592,purchase,88,0,0,0,purchas,purchas
7069,finished,88,0,0,0,finish,finish
13624,purée,88,0,0,0,puré,puré
14350,ribs,88,0,0,0,rib,rib
4622,covers,87,0,0,0,cover,cover
466,28,87,1,1,0,28,28
17814,united,87,0,0,0,unit,unit
15084,seldom,87,0,0,0,seldom,seldom
4221,conditions,87,0,0,0,condit,condit
10750,mediumsized,87,0,0,0,mediums,mediums
1353,against,87,0,0,1,against,against
17096,thought,87,0,0,0,thought,thought
17321,tops,87,0,0,0,top,top
10588,marmalade,87,0,0,0,marmalad,marmalad
17029,thickening,86,0,0,0,thicken,thicken
18567,whip,86,0,0,0,whip,whip
8474,heart,86,0,0,0,heart,heart
4531,cornmeal,86,0,0,0,cornmeal,cornmeal
11835,onehalf,86,0,0,0,onehalf,onehalf
13271,preserves,86,0,0,0,preserv,preserv
8156,grown,86,0,0,0,grown,grown
2975,burn,86,0,0,0,burn,burn
3966,colander,86,0,0,0,coland,coland
1848,aside,86,0,0,0,asid,asid
3514,cheap,86,0,0,0,cheap,cheap
16898,tell,86,0,0,0,tell,tell
13379,produces,85,0,0,0,produc,produc
16338,string,85,0,0,0,string,string
7684,garnished,85,0,0,0,garnish,garnish
18859,yelks,85,0,0,0,yelk,yelk
14556,rubbed,85,0,0,0,rub,rub
2761,breads,85,0,0,0,bread,bread
8058,greatly,85,0,0,0,greatli,great
14619,rye,85,0,0,0,rye,rye
5049,deal,85,0,0,0,deal,deal
10053,lengthwise,85,0,0,0,lengthwis,lengthwis
14826,sauté,84,0,0,0,sauté,sauté
15988,spoil,84,0,0,0,spoil,spoil
12545,peppers,84,0,0,0,pepper,pepper
3184,capers,84,0,0,0,caper,caper
5926,duck,84,0,0,0,duck,duck
16818,tartar,84,0,0,0,tartar,tartar
8006,grapes,84,0,0,0,grape,grape
6492,ever,84,0,0,0,ever,ever
18045,vary,84,0,0,0,vari,vari
7172,flame,84,0,0,0,flame,flame
12893,plates,84,0,0,0,plate,plate
17249,toasted,84,0,0,0,toast,toast
7558,froth,84,0,0,0,froth,froth
11658,nutritive,83,0,0,0,nutrit,nutrit
11226,muffins,83,0,0,0,muffin,muffin
18915,½,83,0,0,0,½,½
9903,largely,83,0,0,0,larg,larg
15367,shredded,83,0,0,0,shred,shred
9998,leaving,83,0,0,0,leav,leav
9007,impossible,83,0,0,0,imposs,imposs
8318,handle,82,0,0,0,handl,handl
18707,within,82,0,0,0,within,within
6055,edges,82,0,0,0,edg,edg
8574,higher,82,0,0,0,higher,higher
10360,lumps,82,0,0,0,lump,lump
10354,lukewarm,82,0,0,0,lukewarm,lukewarm
4451,cookies,82,0,0,0,cooki,cooki
1305,advisable,82,0,0,0,advis,advis
8159,growth,82,0,0,0,growth,growth
10616,mash,81,0,0,0,mash,mash
17600,twice,81,0,0,0,twice,twice
4354,contained,81,0,0,0,contain,contain
5254,describe,81,0,0,0,describ,describ
9075,included,81,0,0,0,includ,includ
760,50,81,1,1,0,50,50
16173,sterilized,81,0,0,0,steril,steril
3783,cleaned,81,0,0,0,clean,clean
8928,illustrated,81,0,0,0,illustr,illustr
9996,leavening,80,0,0,0,leaven,leaven
3102,calf,80,0,0,0,calf,calf
1068,able,80,0,0,0,abl,abl
3595,child,80,0,0,0,child,child
14756,sandwich,80,0,0,0,sandwich,sandwich
5838,drawn,80,0,0,0,drawn,drawn
12571,perfect,80,0,0,0,perfect,perfect
18770,world,80,0,0,0,world,world
15141,separately,80,0,0,0,separ,separ
9025,improve,80,0,0,0,improv,improv
5971,dutch,80,0,0,0,dutch,dutch
2909,brush,80,0,0,0,brush,brush
18288,wanted,80,0,0,0,want,want
11702,obtain,80,0,0,0,obtain,obtain
15359,show,80,0,0,0,show,show
14112,remember,79,0,0,0,rememb,rememb
6778,fall,79,0,0,0,fall,fall
8767,household,79,0,0,0,household,household
18615,whose,79,0,0,0,whose,whose
13221,prefer,79,0,0,0,prefer,prefer
3929,cod,79,0,0,0,cod,cod
5172,delightful,79,0,0,0,delight,delight
369,212,79,1,1,0,212,212
2439,biscuit,79,0,0,0,biscuit,biscuit
3759,claret,79,0,0,0,claret,claret
4304,consideration,78,0,0,0,consider,consider
9109,indeed,78,0,0,0,inde,inde
1417,albumen,78,0,0,0,albumen,albumen
14113,remembered,78,0,0,0,rememb,rememb
6398,equally,78,0,0,0,equal,equal
10359,lump,78,0,0,0,lump,lump
16412,subject,78,0,0,0,subject,subject
12503,peeled,78,0,0,0,peel,peel
3148,candies,78,0,0,0,candi,candi
17221,tiny,77,0,0,0,tini,tini
12255,paprika,77,0,0,0,paprika,paprika
12175,page,77,0,0,0,page,page
9228,ingredient,77,0,0,0,ingredi,ingredi
15475,single,77,0,0,0,singl,singl
14416,rises,77,0,0,0,rise,rise
9074,include,77,0,0,0,includ,includ
5916,drying,77,0,0,0,dri,dri
11094,money,76,0,0,0,money,money
15054,seed,76,0,0,0,seed,seed
10213,live,76,0,0,0,live,live
4650,crackers,76,0,0,0,cracker,cracker
16086,stalks,76,0,0,0,stalk,stalk
17031,thickens,76,0,0,0,thicken,thicken
9993,leave,76,0,0,0,leav,leav
13293,pretty,75,0,0,0,pretti,pretti
11982,ought,75,0,0,0,ought,ought
3927,coconut,75,0,0,0,coconut,coconut
8353,hardboiled,75,0,0,0,hardboil,hardboil
18037,varies,75,0,0,0,vari,vari
11135,morning,75,0,0,0,morn,morn
5412,differ,75,0,0,0,differ,differ
6638,expense,75,0,0,0,expens,expens
8095,griddle,75,0,0,0,griddl,griddl
13502,provide,75,0,0,0,provid,provid
17430,treated,74,0,0,0,treat,treat
2193,baste,74,0,0,0,bast,bast
3171,cans,74,0,0,0,can,can
3205,caramel,74,0,0,0,caramel,caramel
14863,scald,74,0,0,0,scald,scald
16813,tarragon,74,0,0,0,tarragon,tarragon
12574,perfection,74,0,0,0,perfect,perfect
10712,measuring,74,0,0,0,measur,measur
